"Format","AiM CSV File"
"Session","241008_10:00PM"
"Vehicle","SIK Session 1"
"Racer","Jackson"
"Championship",""
"Comment",""
"Date","Wednesday, October 9, 2024"
"Time","1:17 AM"
"Sample Rate","20"
"Duration","550"
"Segment","Session"
"Beacon Markers","550"
"Segment Times","9:10.000"

"Time","Predictive Time","Best Run Diff","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","Internal Battery"
"s"," "," ","g","g","g","deg/s","deg/s","deg/s","V"

,"0","0","0.18","0.49","-1.13","22.2","3.9","19.3","3.8"
,"0","0","0.46","0.05","-1.00","16.5","-9.7","16.2","3.8"
,"0","0","0.32","0.26","-1.01","9.8","-13.3","14.8","3.8"
,"0","0","0.13","0.64","-1.01","21.2","-6.9","14.7","3.8"
,"0","0","0.18","0.39","-1.01","24.4","5.8","16.3","3.8"
,"0","0","-0.16","0.63","-0.83","15.1","-4.3","14.6","3.8"
,"0","0","-0.19","0.51","-0.88","20.3","2.9","14.5","3.8"
,"0","0","0.03","0.27","-1.08","22.4","1.5","21.7","3.8"
,"0","0","0.27","0.26","-1.02","20.2","-2.6","19.5","3.8"
,"0","0","0.02","0.55","-1.09","19.9","-1.0","16.3","3.8"
,"0","0","-0.15","0.64","-0.95","17.8","-3.9","15.9","3.8"
,"0","0","-0.06","0.56","-0.96","18.8","0.3","13.4","3.8"
,"0","0","0.08","0.48","-1.05","21.1","1.9","14.3","3.8"
,"0","0","0.18","0.50","-1.07","23.9","4.0","19.2","3.8"
,"0","0","0.17","0.55","-1.01","25.8","0.5","25.6","3.8"
,"0","0","-0.05","0.81","-0.93","26.1","-3.2","28.1","3.8"
,"0","0","0.47","0.83","-0.93","30.3","-5.1","29.2","3.8"
,"0","0","0.90","0.50","-0.98","37.1","1.7","28.6","3.8"
,"0","0","0.96","0.43","-1.04","34.9","0.7","29.5","3.8"
,"0","0","0.59","0.60","-0.92","34.7","-3.0","29.6","3.8"
,"0","0","-0.00","0.84","-0.80","39.1","1.3","30.2","3.8"
,"0","0","-0.26","1.00","-0.77","37.9","-0.8","32.3","3.8"
,"0","0","-0.42","1.09","-0.79","38.2","-2.5","32.3","3.8"
,"0","0","-0.33","1.19","-0.86","38.6","-5.6","34.5","3.8"
,"0","0","-0.10","1.04","-0.85","44.3","-5.0","37.6","3.8"
,"0","0","0.20","0.73","-0.92","51.4","0.9","40.3","3.8"
,"0","0","0.16","0.86","-0.91","50.2","-0.5","42.2","3.8"
,"0","0","0.05","0.96","-0.95","48.1","-2.0","39.5","3.8"
,"0","0","0.04","0.88","-1.08","47.5","-2.9","37.8","3.8"
,"0","0","0.18","0.71","-1.07","51.1","-2.9","38.7","3.8"
,"0","0","0.20","0.83","-1.11","50.3","1.9","39.6","3.8"
,"0","0","0.17","0.80","-1.18","43.5","-5.5","39.9","3.8"
,"0","0","0.20","0.69","-1.17","41.8","-8.0","36.6","3.8"
,"0","0","0.08","0.92","-1.11","43.0","-6.7","35.3","3.8"
,"0","0","0.12","0.86","-1.10","46.6","-2.0","38.3","3.8"
,"0","0","0.25","0.60","-1.13","48.8","3.4","41.5","3.8"
,"0","0","0.26","0.56","-1.14","47.4","1.1","41.9","3.8"
,"0","0","0.29","0.58","-1.14","48.0","-3.8","40.3","3.8"
,"0","0","0.35","0.38","-1.10","49.2","-3.9","38.9","3.8"
,"0","0","0.20","0.63","-1.05","46.1","-6.9","37.4","3.8"
,"0","0","0.12","0.64","-1.07","48.4","-2.4","35.3","3.8"
,"0","0","0.36","0.53","-1.12","46.3","0.6","37.9","3.8"
,"0","0","0.31","0.68","-1.01","42.8","-1.5","36.5","3.8"
,"0","0","-0.11","1.01","-1.04","40.2","2.2","36.0","3.8"
,"0","0","-0.27","1.11","-1.09","41.3","-0.5","35.7","3.8"
,"0","0","-0.05","0.85","-0.99","42.8","-2.6","32.7","3.8"
,"0","0","-0.13","0.86","-0.92","36.1","-5.4","29.6","3.8"
,"0","0","-0.40","0.99","-1.02","33.0","-7.0","27.2","3.8"
,"0","0","-0.34","0.76","-1.13","37.6","0.4","27.2","3.8"
,"0","0","-0.25","0.65","-1.07","34.2","2.2","28.9","3.8"
,"0","0","-0.14","0.71","-1.03","26.2","-1.7","25.5","3.8"
,"0","0","0.12","0.71","-1.27","25.4","-0.2","20.8","3.8"
,"0","0","0.33","0.57","-1.27","27.8","-3.7","21.1","3.8"
,"0","0","0.31","0.30","-1.17","30.1","-2.8","20.9","3.8"
,"0","0","0.24","0.36","-1.19","25.9","-2.3","21.8","3.8"
,"0","0","0.23","0.78","-1.21","28.1","-2.0","25.6","3.8"
,"0","0","0.28","0.90","-1.21","36.7","0.5","30.5","3.8"
,"0","0","0.59","0.40","-1.23","40.8","-0.3","35.2","3.8"
,"0","0","0.48","0.36","-1.12","38.6","-0.6","37.3","3.8"
,"0","0","0.11","0.89","-1.04","36.4","-8.6","38.9","3.8"
,"0","0","-0.02","1.08","-1.01","44.9","-7.1","35.7","3.8"
,"0","0","-0.02","1.07","-1.00","44.8","0.1","36.1","3.8"
,"0","0","-0.06","1.18","-0.99","43.4","-2.5","37.1","3.8"
,"0","0","-0.03","1.06","-1.08","49.7","2.7","38.3","3.8"
,"0","0","-0.01","1.04","-1.06","47.6","2.0","39.3","3.8"
,"0","0","0.17","0.93","-1.01","43.7","-2.8","36.4","3.8"
,"0","0","0.33","0.68","-1.00","41.0","-7.6","36.1","3.8"
,"0","0","0.24","0.68","-1.03","38.4","-6.6","36.9","3.8"
,"0","0","-0.06","0.85","-0.91","37.2","-2.9","29.7","3.8"
,"0","0","-0.06","0.88","-0.97","35.9","-3.0","30.6","3.8"
,"0","0","0.09","0.85","-1.08","35.2","-4.9","30.1","3.8"
,"0","0","0.12","0.82","-1.15","40.3","-0.5","31.2","3.8"
,"0","0","0.07","0.90","-1.15","43.1","3.4","35.0","3.8"
,"0","0","0.24","0.71","-1.11","41.1","-0.4","34.4","3.8"
,"0","0","0.35","0.47","-1.15","36.9","-1.5","34.0","3.8"
,"0","0","0.29","0.59","-1.15","36.9","-5.8","35.0","3.8"
,"0","0","0.27","0.56","-1.14","43.1","-1.3","35.7","3.8"
,"0","0","0.35","0.43","-1.12","44.0","-0.0","37.1","3.8"
,"0","0","0.26","0.54","-1.02","41.4","-2.0","35.0","3.8"
,"0","0","0.20","0.64","-1.06","39.1","-1.9","32.7","3.8"
,"0","0","0.25","0.61","-1.06","38.4","-4.0","30.1","3.8"
,"0","0","0.21","0.53","-0.98","36.3","-0.2","25.3","3.8"
,"0","0","-0.03","0.61","-0.94","25.8","-0.4","20.5","3.8"
,"0","0","-0.07","0.72","-0.96","19.5","-4.5","13.5","3.8"
,"0","0","-0.10","0.66","-0.98","20.0","-1.2","9.0","3.8"
,"0","0","-0.27","0.46","-0.95","16.6","-2.6","8.4","3.8"
,"0","0","-0.35","0.31","-1.00","12.4","-0.2","7.6","3.8"
,"0","0","-0.35","0.20","-1.05","8.9","2.8","6.1","3.8"
,"0","0","-0.02","0.13","-1.12","3.2","0.5","5.3","3.8"
,"0","0","0.46","-0.10","-1.21","0.5","0.7","2.6","3.8"
,"0","0","0.51","-0.31","-1.15","-1.9","0.2","0.9","3.8"
,"0","0","0.27","-0.46","-1.12","-2.0","-1.4","-1.4","3.8"
,"0","0","0.09","-0.38","-1.10","-3.9","-3.1","-4.8","3.8"
,"0","0","0.09","-0.11","-1.04","-3.6","-0.0","-6.8","3.8"
,"0","0","-0.01","0.01","-0.99","-3.5","-0.2","-7.9","3.8"
,"0","0","-0.09","-0.02","-0.97","-7.1","-0.6","-11.2","3.8"
,"0","0","0.31","-0.26","-1.05","-12.1","1.1","-13.7","3.8"
,"0","0","0.22","-0.58","-0.91","-17.5","-1.8","-18.0","3.8"
,"0","0","-0.19","-0.77","-0.77","-23.3","-0.5","-23.9","3.8"
,"0","0","-0.49","-0.73","-0.67","-32.5","-4.7","-26.9","3.8"
,"0","0","-0.37","-0.65","-0.69","-39.7","-0.2","-30.7","3.8"
,"0","0","-0.00","-0.74","-0.82","-43.7","3.0","-35.2","3.8"
,"0","0","0.16","-0.77","-0.81","-46.8","-0.5","-36.4","3.8"
,"0","0","-0.09","-0.86","-0.81","-47.8","3.2","-37.1","3.8"
,"0","0","-0.45","-0.82","-0.72","-50.2","2.5","-39.4","3.8"
,"0","0","-0.44","-0.72","-0.63","-49.8","-1.2","-41.7","3.8"
,"0","0","-0.53","-0.79","-0.63","-48.1","-0.8","-38.5","3.8"
,"0","0","-0.73","-0.69","-0.62","-43.6","0.6","-39.7","3.8"
,"0","0","-0.46","-0.80","-0.75","-48.2","3.4","-40.9","3.8"
,"0","0","-0.24","-0.60","-0.66","-52.5","1.2","-40.6","3.8"
,"0","0","-0.41","-0.75","-0.61","-47.5","-1.0","-43.5","3.8"
,"0","0","-0.64","-0.95","-0.64","-57.0","0.8","-40.3","3.8"
,"0","0","-0.48","-0.45","-0.63","-60.7","3.5","-42.8","3.8"
,"0","0","-0.30","-0.42","-0.65","-55.0","5.7","-45.5","3.8"
,"0","0","-0.20","-1.00","-0.77","-48.9","7.0","-41.8","3.8"
,"0","0","-0.12","-1.20","-0.87","-50.1","3.8","-39.8","3.8"
,"0","0","-0.01","-0.97","-0.85","-51.9","-2.3","-41.0","3.8"
,"0","0","-0.07","-0.90","-0.83","-48.3","1.0","-39.6","3.8"
,"0","0","-0.08","-1.07","-0.88","-49.3","7.2","-43.0","3.8"
,"0","0","-0.22","-1.01","-0.90","-51.6","2.5","-45.8","3.8"
,"0","0","-0.33","-0.70","-0.82","-50.8","-2.5","-42.4","3.8"
,"0","0","-0.29","-0.72","-0.81","-48.8","2.6","-40.4","3.8"
,"0","0","-0.23","-0.89","-0.80","-52.3","1.8","-41.6","3.8"
,"0","0","-0.19","-0.60","-0.79","-53.0","0.4","-41.5","3.8"
,"0","0","-0.19","-0.51","-0.86","-49.7","-1.8","-40.1","3.8"
,"0","0","-0.28","-0.59","-0.85","-50.8","-3.1","-41.3","3.8"
,"0","0","-0.30","-0.56","-0.82","-52.9","2.9","-43.9","3.8"
,"0","0","-0.28","-0.46","-0.84","-54.3","4.0","-45.7","3.8"
,"0","0","-0.20","-0.49","-0.89","-54.3","5.6","-46.7","3.8"
,"0","0","-0.29","-0.59","-0.89","-54.5","3.5","-45.1","3.8"
,"0","0","-0.33","-0.57","-0.83","-53.8","0.7","-44.3","3.8"
,"0","0","-0.26","-0.47","-0.85","-54.8","3.1","-44.1","3.8"
,"0","0","-0.08","-0.42","-0.91","-54.5","5.5","-45.1","3.8"
,"0","0","-0.09","-0.45","-0.89","-49.1","2.8","-44.4","3.8"
,"0","0","-0.07","-0.57","-0.88","-44.5","-1.7","-39.1","3.8"
,"0","0","0.04","-0.41","-0.87","-47.9","-5.7","-33.6","3.8"
,"0","0","-0.03","-0.44","-0.92","-44.5","2.2","-41.3","3.8"
,"0","0","-0.14","-0.52","-0.87","-44.8","1.8","-39.8","3.8"
,"0","0","-0.10","-0.40","-0.93","-42.6","2.8","-34.4","3.8"
,"0","0","0.03","-0.70","-0.95","-39.9","-1.2","-33.2","3.8"
,"0","0","0.05","-0.54","-0.92","-44.9","-0.9","-31.4","3.8"
,"0","0","-0.07","-0.45","-0.88","-44.2","1.2","-35.9","3.8"
,"0","0","0.12","-0.50","-1.00","-45.2","4.6","-37.3","3.8"
,"0","0","0.26","-0.70","-1.02","-43.2","0.5","-36.6","3.8"
,"0","0","0.09","-0.65","-0.94","-44.2","3.0","-37.6","3.8"
,"0","0","-0.08","-0.62","-0.86","-47.8","5.4","-36.9","3.8"
,"0","0","0.05","-0.61","-0.93","-53.5","6.0","-41.2","3.8"
,"0","0","0.07","-0.57","-0.92","-51.6","3.4","-44.7","3.8"
,"0","0","0.12","-0.55","-0.92","-50.2","-0.7","-41.3","3.8"
,"0","0","0.21","-0.63","-0.94","-51.8","-2.0","-40.8","3.8"
,"0","0","0.30","-0.78","-0.96","-55.5","1.5","-45.4","3.8"
,"0","0","0.23","-0.64","-0.92","-57.5","2.8","-47.6","3.8"
,"0","0","0.16","-0.74","-0.94","-53.8","3.9","-47.8","3.8"
,"0","0","0.30","-1.04","-1.00","-53.1","2.0","-43.8","3.8"
,"0","0","0.32","-1.02","-0.95","-51.8","-0.2","-39.4","3.8"
,"0","0","0.18","-0.90","-0.91","-48.8","0.2","-38.2","3.8"
,"0","0","0.26","-0.95","-1.00","-48.5","3.4","-38.4","3.8"
,"0","0","0.41","-1.07","-1.05","-46.4","3.1","-36.1","3.8"
,"0","0","0.32","-1.12","-1.05","-39.8","1.0","-31.6","3.8"
,"0","0","0.32","-0.92","-1.09","-32.8","1.6","-26.0","3.8"
,"0","0","0.48","-0.75","-1.13","-22.8","2.1","-18.0","3.8"
,"0","0","0.39","-0.71","-1.09","-11.0","0.0","-10.0","3.8"
,"0","0","-0.06","-0.19","-0.96","-7.6","-0.8","-4.8","3.8"
,"0","0","0.06","-0.03","-1.02","-8.8","0.7","-3.7","3.8"
,"0","0","0.32","-0.28","-1.08","-7.7","0.8","-5.2","3.8"
,"0","0","0.21","-0.45","-1.08","-9.3","-2.1","-7.9","3.8"
,"0","0","0.10","-0.41","-1.11","-6.1","2.5","-9.4","3.8"
,"0","0","0.32","-0.52","-1.08","-4.3","3.5","-8.3","3.8"
,"0","0","0.32","-0.38","-1.00","-4.8","-7.3","-4.0","3.8"
,"0","0","-0.09","-0.12","-1.00","-0.0","-9.0","-4.0","3.8"
,"0","0","-0.34","0.07","-1.07","-2.1","5.3","-1.9","3.8"
,"0","0","-0.05","-0.00","-1.00","-5.4","4.9","1.7","3.8"
,"0","0","-0.02","-0.16","-0.99","-3.2","7.5","2.4","3.8"
,"0","0","-0.21","0.24","-1.07","-4.5","11.9","2.6","3.8"
,"0","0","-0.19","0.54","-1.05","-5.7","-3.3","10.2","3.8"
,"0","0","-0.33","0.55","-0.98","0.9","-7.1","13.6","3.8"
,"0","0","-0.50","0.60","-1.04","8.7","-0.8","12.3","3.8"
,"0","0","-0.15","0.61","-1.16","10.4","3.2","11.6","3.8"
,"0","0","0.33","0.38","-1.19","12.5","1.2","10.0","3.8"
,"0","0","0.46","0.20","-1.24","17.8","2.2","14.1","3.8"
,"0","0","0.51","0.16","-1.18","21.1","-3.2","17.1","3.8"
,"0","0","0.27","0.24","-1.06","22.6","-2.9","17.8","3.8"
,"0","0","0.06","0.49","-1.00","22.4","-2.9","21.0","3.8"
,"0","0","-0.04","0.76","-1.01","26.5","0.2","25.8","3.8"
,"0","0","0.01","0.87","-1.03","30.8","1.3","27.8","3.8"
,"0","0","0.27","0.63","-1.05","31.6","-3.1","26.4","3.8"
,"0","0","0.19","0.59","-1.03","32.1","-4.6","25.3","3.8"
,"0","0","0.19","0.51","-0.98","35.5","-2.8","22.8","3.8"
,"0","0","-0.03","0.57","-1.00","34.2","-0.1","20.9","3.8"
,"0","0","-0.25","0.73","-1.00","29.7","-2.9","19.5","3.8"
,"0","0","-0.04","0.55","-1.14","28.7","1.2","21.6","3.8"
,"0","0","0.30","0.34","-1.12","27.3","-1.4","24.1","3.8"
,"0","0","0.36","0.33","-1.05","23.6","-3.2","24.4","3.8"
,"0","0","-0.06","0.83","-0.94","21.6","-8.4","25.2","3.8"
,"0","0","-0.40","1.16","-0.99","28.8","-0.9","28.5","3.8"
,"0","0","-0.13","0.95","-0.97","37.1","1.8","33.0","3.8"
,"0","0","0.28","0.54","-0.99","39.4","5.5","30.3","3.8"
,"0","0","-0.19","0.89","-0.94","29.1","-7.2","30.5","3.8"
,"0","0","-0.40","1.07","-0.80","35.3","-5.2","27.4","3.8"
,"0","0","-0.25","0.80","-0.83","39.2","-0.3","26.8","3.8"
,"0","0","-0.11","0.95","-0.94","31.3","-2.2","27.0","3.8"
,"0","0","0.16","0.85","-0.98","31.7","0.3","24.1","3.8"
,"0","0","0.34","0.76","-1.04","31.9","0.8","23.2","3.8"
,"0","0","0.37","0.83","-0.97","30.6","-5.9","24.4","3.8"
,"0","0","0.48","0.44","-0.94","36.2","-0.2","25.7","3.8"
,"0","0","0.48","0.24","-0.97","34.4","1.7","28.9","3.8"
,"0","0","0.36","0.46","-0.99","33.8","-1.7","30.5","3.8"
,"0","0","0.44","0.46","-1.02","37.1","-1.8","31.3","3.8"
,"0","0","0.47","0.41","-1.02","39.0","-4.1","32.8","3.8"
,"0","0","0.37","0.48","-1.01","43.0","-1.6","33.6","3.8"
,"0","0","0.24","0.53","-0.99","43.7","-0.0","33.5","3.8"
,"0","0","0.18","0.39","-1.00","39.4","-2.7","29.2","3.8"
,"0","0","0.26","-0.12","-1.12","31.6","0.8","20.3","3.8"
,"0","0","0.25","-0.26","-1.10","15.2","1.4","7.0","3.8"
,"0","0","-0.17","-0.27","-0.95","1.4","-0.6","-6.0","3.8"
,"0","0","-0.36","-0.40","-0.93","-12.9","1.2","-16.7","3.8"
,"0","0","-0.35","-0.52","-0.82","-27.2","-5.1","-24.5","3.8"
,"0","0","-0.79","-0.70","-0.58","-35.1","-4.6","-29.2","3.8"
,"0","0","-1.07","-1.03","-0.41","-42.9","-1.0","-33.8","3.8"
,"0","0","-1.13","-0.88","-0.36","-49.2","2.2","-40.9","3.8"
,"0","0","-0.92","-0.80","-0.42","-53.3","2.5","-46.1","3.8"
,"0","0","-0.79","-1.13","-0.46","-58.8","5.6","-54.8","3.8"
,"0","0","-0.39","-1.31","-0.56","-61.7","3.6","-55.1","3.8"
,"0","0","-0.27","-1.37","-0.61","-63.2","-3.0","-49.7","3.8"
,"0","0","-0.26","-1.25","-0.66","-65.6","0.4","-56.7","3.8"
,"0","0","-0.15","-0.87","-0.69","-71.9","1.8","-54.4","3.8"
,"0","0","-0.07","-0.58","-0.66","-77.0","5.7","-59.2","3.8"
,"0","0","-0.24","-0.66","-0.64","-74.1","1.0","-60.0","3.8"
,"0","0","-0.49","-0.90","-0.60","-77.1","1.8","-61.1","3.8"
,"0","0","-0.17","-0.94","-0.78","-78.5","7.2","-61.4","3.8"
,"0","0","0.12","-1.04","-0.84","-82.9","-0.2","-58.9","3.8"
,"0","0","0.23","-0.96","-0.94","-85.7","3.5","-60.8","3.8"
,"0","0","0.09","-0.94","-1.00","-80.6","6.9","-67.2","3.8"
,"0","0","-0.20","-0.77","-0.87","-77.6","4.2","-63.7","3.8"
,"0","0","-0.37","-0.62","-0.76","-74.2","-0.6","-59.0","3.8"
,"0","0","-0.41","-0.78","-0.80","-73.0","3.0","-59.9","3.8"
,"0","0","-0.26","-0.75","-0.85","-76.2","6.3","-58.8","3.8"
,"0","0","-0.18","-0.65","-0.85","-69.7","6.1","-54.2","3.8"
,"0","0","-0.39","-0.52","-0.87","-59.4","3.1","-45.3","3.8"
,"0","0","-0.43","-0.16","-0.92","-46.2","1.8","-34.7","3.8"
,"0","0","-0.24","-0.36","-0.95","-28.2","1.7","-25.7","3.8"
,"0","0","-0.08","-0.70","-0.96","-16.1","1.0","-16.9","3.8"
,"0","0","-0.15","-0.83","-0.93","-6.8","-1.6","-11.3","3.8"
,"0","0","-0.25","-0.71","-0.92","-6.3","-2.3","-6.1","3.8"
,"0","0","0.06","-0.71","-0.98","-7.4","-1.6","-5.3","3.8"
,"0","0","0.26","-0.73","-1.09","-7.3","4.2","-5.2","3.8"
,"0","0","0.28","-0.50","-1.09","-7.1","3.3","-2.8","3.8"
,"0","0","0.38","-0.45","-1.09","-8.1","0.7","-2.6","3.8"
,"0","0","0.53","-0.49","-1.14","-8.5","-0.8","-5.1","3.8"
,"0","0","0.47","-0.73","-1.13","-7.6","-1.4","-7.0","3.8"
,"0","0","0.38","-0.72","-1.11","-11.7","-0.7","-7.5","3.8"
,"0","0","0.42","-0.63","-1.08","-13.2","-0.9","-9.9","3.8"
,"0","0","0.33","-0.60","-1.13","-12.9","2.9","-12.0","3.8"
,"0","0","0.36","-0.61","-1.16","-11.7","1.9","-9.6","3.8"
,"0","0","0.47","-0.70","-1.14","-9.3","1.0","-7.2","3.8"
,"0","0","0.30","-0.58","-1.10","-9.3","0.2","-7.4","3.8"
,"0","0","0.19","-0.54","-1.11","-8.8","2.3","-8.5","3.8"
,"0","0","0.26","-0.61","-1.10","-10.0","1.1","-7.7","3.8"
,"0","0","0.26","-0.59","-1.09","-9.9","3.4","-9.7","3.8"
,"0","0","0.33","-0.20","-1.13","-10.7","4.0","-12.3","3.8"
,"0","0","0.31","-0.35","-1.12","-9.8","3.0","-11.7","3.8"
,"0","0","0.25","-0.54","-1.06","-11.9","1.5","-8.8","3.8"
,"0","0","0.16","-0.40","-1.07","-9.6","3.3","-9.6","3.8"
,"0","0","0.16","-0.23","-1.12","-10.7","1.7","-8.9","3.8"
,"0","0","0.21","-0.42","-1.09","-10.1","0.8","-9.3","3.8"
,"0","0","0.25","-0.65","-1.08","-10.9","0.9","-8.5","3.8"
,"0","0","0.16","-0.63","-1.05","-10.1","-0.6","-9.2","3.8"
,"0","0","0.21","-0.59","-1.09","-12.6","-1.1","-9.1","3.8"
,"0","0","0.31","-0.60","-1.12","-11.1","-2.1","-8.4","3.8"
,"0","0","0.29","-0.62","-1.09","-9.0","-0.8","-6.3","3.8"
,"0","0","0.31","-0.48","-1.06","-6.7","2.4","-5.3","3.8"
,"0","0","0.59","-0.58","-1.12","-5.6","5.2","-5.6","3.8"
,"0","0","0.85","-0.95","-1.18","-3.8","7.9","-3.6","3.8"
,"0","0","0.48","-0.77","-1.08","-10.2","1.3","-11.6","3.8"
,"0","0","0.14","-0.50","-0.98","-11.1","-1.0","-15.9","3.8"
,"0","0","0.18","-0.52","-0.99","-8.7","3.8","-10.8","3.8"
,"0","0","0.08","-0.47","-0.97","-11.4","6.2","-12.0","3.8"
,"0","0","-0.16","-0.27","-0.99","-12.2","3.9","-11.6","3.8"
,"0","0","-0.19","-0.27","-1.00","-11.9","3.8","-6.8","3.8"
,"0","0","-0.29","-0.05","-0.98","-12.1","-4.5","-8.7","3.8"
,"0","0","-0.21","-0.04","-1.01","-11.1","-4.7","-10.2","3.8"
,"0","0","-0.03","-0.22","-1.05","-9.4","1.1","-6.2","3.8"
,"0","0","0.03","-0.34","-1.12","-9.5","-2.3","-4.6","3.8"
,"0","0","0.13","-0.31","-1.11","-7.0","-2.0","-6.5","3.8"
,"0","0","0.13","-0.20","-1.07","-5.8","0.8","-7.1","3.8"
,"0","0","-0.05","0.06","-0.99","-8.5","0.4","-7.8","3.8"
,"0","0","-0.05","0.23","-0.96","-9.6","1.3","-8.6","3.8"
,"0","0","0.05","0.06","-1.00","-8.5","-0.0","-7.1","3.8"
,"0","0","0.02","-0.27","-1.01","-7.3","-0.5","-7.5","3.8"
,"0","0","-0.08","-0.22","-0.95","-9.0","-0.3","-8.6","3.8"
,"0","0","-0.15","-0.24","-0.92","-9.5","0.5","-10.8","3.8"
,"0","0","-0.14","-0.37","-0.94","-13.5","-0.6","-12.5","3.8"
,"0","0","-0.00","-0.58","-0.97","-17.9","0.9","-16.1","3.8"
,"0","0","-0.20","-0.50","-0.93","-21.1","-0.1","-17.8","3.8"
,"0","0","-0.33","-0.39","-0.87","-22.0","-1.0","-18.8","3.8"
,"0","0","-0.08","-0.32","-0.91","-23.5","1.8","-18.9","3.8"
,"0","0","0.02","-0.40","-0.97","-21.3","1.0","-16.7","3.8"
,"0","0","-0.27","-0.41","-0.93","-17.7","0.7","-12.8","3.8"
,"0","0","-0.27","-0.25","-0.93","-16.6","0.7","-10.5","3.8"
,"0","0","0.04","-0.26","-0.97","-14.9","-0.0","-10.3","3.8"
,"0","0","-0.07","-0.49","-0.96","-14.9","-3.9","-13.6","3.8"
,"0","0","-0.15","-0.48","-0.89","-21.2","-4.1","-16.7","3.8"
,"0","0","-0.02","-0.23","-0.86","-21.2","-5.4","-17.4","3.8"
,"0","0","-0.11","-0.35","-0.96","-19.1","-1.0","-15.8","3.8"
,"0","0","-0.25","-0.27","-0.96","-16.5","6.8","-13.1","3.8"
,"0","0","-0.09","-0.02","-0.94","-11.4","8.1","-5.6","3.8"
,"0","0","-0.04","0.01","-1.00","-5.6","0.6","-0.8","3.8"
,"0","0","-0.01","-0.09","-1.09","-3.7","-0.2","-0.6","3.8"
,"0","0","-0.05","0.13","-1.00","-1.9","0.1","0.3","3.8"
,"0","0","-0.18","0.30","-0.98","0.5","-0.3","0.0","3.8"
,"0","0","0.00","0.18","-1.01","0.7","-0.2","-0.9","3.8"
,"0","0","0.03","-0.04","-1.01","-0.0","-1.4","0.5","3.8"
,"0","0","-0.22","0.14","-0.94","1.1","-0.9","0.8","3.8"
,"0","0","-0.15","0.16","-0.94","1.2","1.5","0.2","3.8"
,"0","0","0.05","-0.01","-0.96","-0.4","-0.8","0.6","3.8"
,"0","0","-0.00","-0.01","-1.01","0.4","-1.5","-0.7","3.8"
,"0","0","-0.15","0.19","-0.96","0.8","0.7","-0.5","3.8"
,"0","0","-0.13","0.27","-0.95","1.0","1.9","0.4","3.8"
,"0","0","-0.02","0.13","-1.02","2.4","2.6","2.0","3.8"
,"0","0","0.00","0.13","-0.99","3.2","-0.7","4.1","3.8"
,"0","0","-0.17","0.25","-0.92","3.5","-2.8","3.8","3.8"
,"0","0","-0.14","0.12","-0.95","3.0","-0.2","2.6","3.8"
,"0","0","0.14","0.04","-1.00","1.8","2.8","3.5","3.8"
,"0","0","0.09","0.23","-0.98","4.1","0.7","3.0","3.8"
,"0","0","-0.08","0.26","-0.97","3.3","-1.8","3.5","3.8"
,"0","0","0.02","0.07","-1.00","2.1","-4.3","3.0","3.8"
,"0","0","-0.24","-0.22","-0.94","3.7","-0.3","1.7","3.8"
,"0","0","-0.31","0.12","-0.93","0.7","4.7","0.9","3.8"
,"0","0","-0.09","0.43","-0.96","-0.6","5.3","-3.1","3.8"
,"0","0","0.14","0.14","-1.01","0.7","5.0","-3.6","3.8"
,"0","0","-0.08","0.10","-0.98","0.1","3.4","-2.3","3.8"
,"0","0","0.00","0.20","-0.97","0.9","2.5","-0.1","3.8"
,"0","0","0.22","0.07","-0.99","3.9","2.3","1.0","3.8"
,"0","0","0.11","0.01","-1.00","4.6","-2.9","4.0","3.8"
,"0","0","-0.14","0.27","-0.95","4.2","-8.0","7.0","3.8"
,"0","0","-0.09","0.32","-0.95","7.0","-6.7","6.9","3.8"
,"0","0","0.02","0.23","-0.98","9.1","0.3","9.6","3.8"
,"0","0","0.13","0.21","-1.00","9.1","-2.3","14.1","3.8"
,"0","0","-0.08","0.41","-0.97","11.1","-2.1","13.7","3.8"
,"0","0","-0.11","0.69","-0.99","12.4","-3.2","14.3","3.8"
,"0","0","0.26","0.69","-1.03","16.0","1.0","15.3","3.8"
,"0","0","0.80","0.29","-1.00","16.7","2.0","7.1","3.8"
,"0","0","0.52","0.41","-0.90","15.9","-2.8","9.7","3.8"
,"0","0","0.02","0.88","-0.75","19.7","-8.0","16.6","3.8"
,"0","0","-0.20","0.94","-0.76","27.6","-0.6","19.7","3.8"
,"0","0","0.19","0.75","-0.86","28.4","-2.2","25.5","3.8"
,"0","0","0.43","0.55","-0.88","33.5","1.5","28.5","3.8"
,"0","0","0.57","0.48","-0.83","36.1","0.3","34.1","3.8"
,"0","0","0.56","0.40","-0.77","41.3","-1.0","35.3","3.8"
,"0","0","0.13","0.47","-0.74","45.2","0.2","36.5","3.8"
,"0","0","-0.10","0.62","-0.76","48.2","-2.1","38.9","3.8"
,"0","0","0.33","0.59","-0.82","48.1","-5.5","39.5","3.8"
,"0","0","0.49","0.69","-0.94","47.9","-7.6","38.0","3.8"
,"0","0","0.49","0.67","-0.99","51.8","-3.8","43.2","3.8"
,"0","0","0.60","0.49","-0.94","59.2","1.6","47.1","3.8"
,"0","0","0.41","0.58","-0.96","58.5","2.0","46.7","3.8"
,"0","0","-0.26","1.06","-0.92","53.5","-3.2","48.1","3.8"
